 В-1 МКРН.|СТР.34|САМАРСКАЯ ОБЛ.,ЖИГУЛЕВСК|ПОЛИКЛИНИКА №  2 ЦГБ ЖИГУЛЕВСКОЙ|Поликлиника - взрослая
ТИМИРЯЗЕВА|29|ЧЕЛЯБИНСК|АПТЕКА 'ЖИВАЯ КАПЛЯ'|Аптека
ТИМИРЯЗЕВА|33|ИРКУТСК|ГОР.ПОЛИКЛИНИКА №  3|Поликлиника - взрослая
ТИМИРЯЗЕВА|6|ЧЕЛЯБИНСК|МЕД.ПУНКТ ЛИЦЕЯ № 11|Здравпункт
ТИТОВА|11\1|НОВОСИБИРСК|МЕД.ЦЕНТР 'ВНИМАНИЕ'|Медицинский центр - взрослый
ТИТОВА|18|НОВОСИБИРСК|ПОЛИКЛИНИКА ГКБ № 34 МУЗ|Поликлиника - взрослая
ТИХООКЕАНСКАЯ УЛ., 213|-|ХАБАРОВСК Г|ТЕРАПЕВТИЧЕСКОЕ|Поликлиника взр.
ТОЛЬЯТТИ|48|КЕМЕРОВСКАЯ ОБЛ.,НОВОКУЗНЕЦК|МЕД.ЦЕНТР 'ФАМИЛИЯ'|Медицинский центр - взрослый
ТОНКИНСКАЯ|1А|НИЖНИЙ НОВГОРОД|МЕД.ЦЕНТР 'НАТАЛИ'|Медицинский центр - взрослый
ТРАКТОВАЯ|8|БАШКОРТОСТАН,НЕФТЕКАМСК|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
ТРАНСПОРТНАЯ|194К|ВЛАДИМИРСКАЯ ОБЛ.,ГУСЬ-ХРУСТАЛЬНЫЙ|АПТЕКА 'НАША АПТЕКА'|Аптека
ТРАНСПОРТНЫЙ ПРОЕЗД|1|КРАСНОЯРСК|КРАСЦВЕТМЕТ ПОЛИКЛИНИКА|Поликлиника - взрослая
ТРНАВСКАЯ|44/1|САРАТОВСКАЯ ОБЛ.,БАЛАКОВО|ПОЛИКЛИНИКА ПРИ МСЧ №156|Поликлиника - взрослая
ТРУБНАЯ|19 С.1|МОСКВА|ГП 13|Поликлиника - взрослая
ТРУДА ПР-Т|33|ВОРОНЕЖ|АПТЕКА 'РЕКОРД-СЕРВИС' ЗАО|Аптека
ТРУДЯЩИХСЯ Б-Р|27|САНКТ-ПЕТЕРБУРГ|АПТЕКА 'РОДНИК ЗДОРОВЬЯ' № 21|Аптека
ТРУДЯЩИХСЯ Б-Р|35, К.1|САНКТ-ПЕТЕРБУРГ|КЛИНИКА 'ЕВРОПЕЙСКИЙ ИНСТИТУТ ЗДОРОВЬЯ СЕМЬИ'|Поликлиника - взрослая
ТУЛАКА|12|ВОЛГОГРАД|ПОЛИКЛИНИКА БСМП №  7 ФИЛИАЛ|Поликлиника - взрослая
ТУПИКОВАЯ|1|МО,ЖУКОВСКИЙ|ПОЛИКЛИНИКА ЛИИ ИМ.М.М.ГРОМОВА|Поликлиника - взрослая
ТУПОЛЕВА|43|ВОРОНЕЖ|ПОЛИКЛИНИКА № 14 ГБ № 16|Поликлиника - взрослая
ТУРБИННАЯ|5|ЕКАТЕРИНБУРГ|МСЧ 'МЗ ИМ.КАЛИНИНА'|Мед.сан.часть (поликлиника)
ТУРГЕНЕВА|150/1|КРАСНОДАР|КЛИНИКА СЕМЕЙНАЯ 'ТУРГЕНЕВСКАЯ' ФИЛ.КЛИНИКИ 'НА ЗДОРОВЬЕ'|Поликлиника - взрослая
ТУРГЕНЕВА|26|НИЖНИЙ НОВГОРОД|ГОР.ПОЛИКЛИНИКА №  2 МЛПУ|Поликлиника - взрослая
ТУРГЕНЕВА|28|КРАСНОДАР|ПОЛИКЛИНИКА 'ЭКСМЕДСЕРВИС'|Поликлиника - взрослая
ТУРГЕНЕВА|296|КРАСНОДАРСКИЙ КРАЙ,АРМАВИР|ГОР.ПОЛИКЛИНИКА №  4|Поликлиника - взрослая
ТУРЧИНСКОГО|24|КРАСНОДАРСКИЙ КРАЙ,СОЧИ,ПОС.КРАСНАЯ ПОЛЯ|ПОЛИКЛИНИКА ПРИ ГБ №  8|Поликлиника - взрослая
ТУТАЕВСКОЕ Ш.|95|ЯРОСЛАВЛЬ|ПОЛИКЛИНИКА №  1 КБ №  9 МУЗ|Поликлиника - взрослая
ТУХАЧЕВСКОГО|58|КЕМЕРОВО|АПТЕКА 'МЕЛОДИЯ ЗДОРОВЬЯ'|Сетевая аптека
ТЮЛЕНИНА,9|-|НОВОСИБИРСК|ГОРОДСКАЯ ПОЛИКЛИНИКА №29, МУЗ, П/О №3|Поликлиника - взрослая
ТЯГОВАЯ|50|АРХАНГЕЛЬСК|ПОЛИКЛИНИКА №  1 ПРИ БОЛЬНИЦЕ ОТДЕЛЕНЧЕСКОЙ СТ.ИСАКОГОРКА|Поликлиника - взрослая
УВЕТОЧНЫЙ ТУПИК|2 А|ЧЕЛЯБИНСК|ЦЕНТР ХИРУРГИИ СЕРДЦА|Медицинский центр - взрослый
УДАРНИКА|12|АЛТАЙСКИЙ КРАЙ,НОВОАЛТАЙСК|ПОЛИКЛИНИКА ГБ ИМ.Л.Я.ЛИТВИНЕНКО МУЗ|Поликлиника - взрослая
УДАРНИКОВ|10|КРАСНОДАРСКИЙ КРАЙ,ТИХОРЕЦК|АПТЕКА 'КСЕНИЯ' 'ПИЧУГИНА' ИП|Аптека
УЛ ГРАМШИ|6|ВОЛГОГРАД|ВОЛЖСКАЯ ЗДРАВНИЦА|Поликлиника - взрослая
УЛ РЕКИНЦО-2|1А|Р-Н СОЛНЕЧНОГОРСКИЙ Г СОЛНЕЧНОГОРСК|АПТЕКА КУЗНЕЦОВА Т.А.|Аптека
УЛ ЧЕРТАНОВСКАЯ|-|МОСКВА|АПТЕКА 'СТОЛИЧНЫЕ АПТЕКИ' №6/169 ГУП|Сетевая аптека
УЛ. БОГДАНОВА|Д.6 К. 1|МОСКВА|МЕД ЦЕНТР ЭНЕРГОРУС-7|Медицинский центр - взрослый
УЛ. ГЕРОЕВ|26|САНКТ - ПЕТЕРБУРГ|ОТДЕЛЕНИЕ ВРАЧЕЙ ОБЩЕЙ ПРАКТИКИ ПРИ ГП № 106|Поликлиника - взрослая
УЛ. МЕРКУЛОВА|Д.34|ЛИПЕЦК|ДЕТ. ПОЛИКЛИНИКА № 7|Поликлиника - взрослая
УЛ. ПОБЕДЫ|17|САНКТ-ПЕТЕРБУРГ|МЕД.ЦЕНТР 'ЕМС' ООО|Медицинский центр - взрослый
УЛ.ГАККЕЛЕВСКАЯ|21 ЛИТ.А|САНКТ-ПЕТЕРБУРГ|МЕДСВИСС|Диагностический центр взрослый
УЛ.ДАЧНАЯ|Д.8|РОСТОВ-НА-ДОНУ|МЕД.ЦЕНТР|Медицинский центр - взрослый
УЛИЦА ЯРЦЕВСКАЯ|ДОМ 8|МОСКВА|СМ-КЛИНИКА|Медицинский центр - взрослый
УЛЬЯНОВА|68|КРАСНОДАРСКИЙ КРАЙ,СОЧИ|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
УЛЬЯНОВСКАЯ|1|НОВОСИБИРСК|ГОР.ПОЛИКЛИНИКА №  7|Поликлиника - взрослая
УЛЬЯНОВСКАЯ|22|ПЕНЗА|АМБУЛАТОРИЯ ВРАЧЕЙ ОБЩЕЙ ПРАКТИКИ №  4 ГОР.ПОЛИКЛИНИКИ №  6|Амбулатория
УЛЬЯНОВСКИЙ|4 Д|КРАСНОЯРСК|МНОГОПРОФИЛЬНЫЙ МЕДИЦИНСКИЙ ЦЕНТР ИМЕНИ Г.Н. СПЕРАНСКОГО|Медицинский центр - взрослый
УМЕТБАЕВА|1|ОРЕНБУРГСКАЯ ОБЛ.,НОВОТРОИЦК|ПОЛИКЛИНИКА ПРИ ГБ №  1|Поликлиника - взрослая
УНИВЕРСИТЕТСКАЯ|24|ЧЕБОКСАРЫ|ПОЛИКЛИНИКА ГКБ №  5|Поликлиника - взрослая
УНИВЕРСИТЕТСКАЯ/КУТЯКОВА УЛ.|59|САРАТОВ|ГОР.ПОЛИКЛИНИКА ВОЕННО-МЕДИЦИНСКОГО УНИВЕРСИТЕТА|Поликлиника - взрослая
УНИВЕРСИТЕТСКИЙ ПР-Т|9|МОСКВА|ГОР.ПОЛИКЛИНИКА №110|Поликлиника - взрослая
УРАЛЬСКАЯ|2|СВЕРДЛОВСКАЯ ОБЛ.,БОГДАНОВИЧ|ПОЛИКЛИНИКА ЦРБ|Поликлиника - взрослая
УРАЛЬСКАЯ|48|ЧЕЛЯБИНСКАЯ ОБЛ.,МАГНИТОГОРСК|ПОЛИКЛИНИКА №1. ГОРОДСКАЯ БОЛЬНИЦА №2.|Поликлиника - взрослая
УРАЛЬСКАЯ|57 К.2|ЕКАТЕРИНБУРГ|МЕД.ЦЕНТР 'УРАЛЬСКИЙ' 'УРАЛЛАЗЕР' ООО|Медицинский центр - взрослый
УСТИ-НА-ЛАБЕ|27|ВЛАДИМИР|АПТЕКА 'ВИК'|Аптека
УЧЕБНЫЙ ПЕР.|2|САНКТ-ПЕТЕРБУРГ|КЛИНИКА РОССИЙСКО-ФИНСКАЯ  'СКАНДИНАВИЯ'|Медицинский центр - взрослый
Ф.ЭНГЕЛЬСА|-|МОСКВА|МЕД.ЦЕНТР ТВОЙ ДОКТОР|Медицинский центр - взрослый
Ф.ЭНГЕЛЬСА|153|ТУЛА|МЕДИКО-СОЦИАЛЬНАЯ СЛУЖБА ПЛАНИРОВАНИЯ СЕМЬИ|Медицинский центр - взрослый
Ф.ЭНГЕЛЬСА|2А|НИЖЕГОРОДСКАЯ ОБЛ.,БОР|ПОЛИКЛИНИКА ГБ №  1 МУЗ|Поликлиника - взрослая
Ф.ЭНГЕЛЬСА|33А|ВОРОНЕЖ|ПОЛИКЛИНИКА МСЧ ФСБ|Мед.сан.часть (поликлиника)
Ф.ЭНГЕЛЬСА|58|ТУЛА|КДЦ ОКБ ТУЛЬСКОЙ|Диагностический центр взрослый
ФАТЫХА АМИРХАНА|30|КАЗАНЬ|АПТЕКА 'ВИТА' №321 'ДОБРОЕ СЕРДЦЕ'|Сетевая аптека
ФЕВРАЛЬСКАЯ УЛ.|42|МО,АПРЕЛЕВКА|ПОЛИКЛИНИКА БОЛЬНИЦЫ РАЙОННОЙ №  6|Поликлиника - взрослая
ФЕДОСЕЕВА|51|КРАСНОДАРСКИЙ КРАЙ,ТИХОРЕЦК|'ЮНОНА'|Дистрибьютор
ФЕСТИВАЛЬНАЯ|-|МОСКВА|АПТЕКА 'ИП САЙГУШИНСКАЯ А.В.'|Аптека
ФЕСТИВАЛЬНАЯ|5|КЕМЕРОВСКАЯ ОБЛ.,НОВОКУЗНЕЦК|МЕД.ЦЕНТР 'МЕДИА-СЕРВИС''|Медицинский центр - взрослый
ФЛОТСКАЯ|-|МОСКВА|МЕД.ЦЕНТР ПРОГРЕСС|Медицинский центр - взрослый
ФЛОТСКАЯ|15|САМАРА|ГОР.ПОЛИКЛИНИКА № 10 ОТДЕЛЕНИЕ №  2 ФИЛИАЛ|Поликлиника - взрослая
ФЛОТСКАЯ|46|МОСКВА|АПТЕКА 'ЗДОРОВЫЕ ЛЮДИ'|Аптека
ФРЕЗЕРОВЩИКОВ|27|ЕКАТЕРИНБУРГ|АПТЕКА 'ФАРМАГОЛД'|Аптека
ФРОЛОВА|25|ЕКАТЕРИНБУРГ|МЕД.ЦЕНТР 'СЕМЕЙНЫЙ ДОКТОР'|Медицинский центр - взрослый
ФРОНТОВАЯ|1|САНКТ-ПЕТЕРБУРГ,ПОС.СТРЕЛЬНА|ГОР.ПОЛИКЛИНИКА № 64|Поликлиника - взрослая
ФРУКТОВАЯ|12|МОСКВА|АПТЕЧНЫЙ ПУНКТ ОТ АПТЕКИ 'СТОЛИЧНЫЕ АПТЕКИ' №6/185|Сетевой аптечный пункт
ФРУКТОВАЯ|21А|КРАСНОДАРСКИЙ КРАЙ,СОЧИ,С.ВАРДАНЕ|ГОР.ПОЛИКЛИНИКА №  4 ВАРДАНСКОЕ ОТДЕЛЕНИЕ|Поликлиника - взрослая
ФРУКТОВАЯ УЛ.|12|МОСКВА|ДИСПАНСЕР КАРДИОЛОГИЧЕСКИЙ №  2|Диспансер
ФРУНЗЕ УЛ.|32|ИРКУТСК|ДИСПАНСЕР ОНКОЛОГИЧЕСКИЙ ОБЛАСТНОЙ|Диспансер
ФРУНЗЕНСКАЯ НАБ.|-|МОСКВА|ГОР.ПОЛИКЛИНИКА №117|Поликлиника - взрослая
ХАБАРОВСКАЯ|56|ПЕРМЬ|ПОЛИКЛИНИКА МК УРАЛМЕД|Поликлиника - взрослая
ХАДИ ТАКТАША|115|КАЗАНЬ|ГОР.ПОЛИКЛИНИКА №  9|Поликлиника - взрослая
ХАЛТУРИНА|33|КЕМЕРОВО|ПОЛИКЛИНИКА №  1 ГКБ №  2 ФИЛИАЛ РЕМОНТ|Поликлиника - взрослая
ХЛЕБНИКОВА|78|МО,ЕГОРЬЕВСК|ПОЛИКЛИНИКА №  2 ЦРБ|Поликлиника - взрослая
ХОЛЬЗУНОВА|117|ВОРОНЕЖ|АПТЕКА 'ИП САВВИНА'|Аптека
ХОЛЬЗУНОВА|19|САРАТОВ|ГОР.ПОЛИКЛИНИКА №  8|Поликлиника - взрослая
ХОМУТОВСКИЙ ТУПИК|-|МОСКВА|ПОЛИКЛИНИКА ФЕДЕРАЛЬНОЙ СЛУЖБЫ НАРКОКОНТРОЛЯ ФСКН ГУЗ|Поликлиника - взрослая
ХОРОШЕВСКОЕ Ш.|-|МОСКВА|МЕД.ЦЕНТР HOMO 89|Медицинский центр - взрослый
ХУДАЙБЕРДИНА|28|УФА|'ОЗ'|Офис аптечной сети
ХУСАИНА МАВЛЮТОВА|2|КАЗАНЬ|КДЦ ПРИВОЛЖСКОГО Р-НА ГКБ № 18|Диагностический центр взрослый
ЦАНДЕРА|9|МОСКВА|ГОР.ПОЛИКЛИНИКА № 77|Поликлиника - взрослая
ЦАРЕВСКОГО|1А|ТОМСКАЯ ОБЛ.,СЕВЕРСК|КДЦ №  1 КБ № 81|Диагностический центр взрослый
ЦАРИЦИНСКАЯ|1|САНКТ-ПЕТЕРБУРГ|ПОЛИКЛИНИКА БОЛЬНИЦЫ НИКОЛАЕВСКОЙ|Поликлиника - взрослая
ЦВЕТОЧНЫЙ Б-Р|7/37Д|ТАТАРСТАН,НАБЕРЕЖНЫЕ ЧЕЛНЫ|ПОЛИКЛИНИКА №  9 ГБ №  5|Поликлиника - взрослая
ЦЕНТРАЛЬНАЯ|17|ЛИПЕЦК|ПОЛИКЛИНИКА ПРИ ГКБ №  2|Поликлиника - взрослая
ЦИОЛКОВСКОГО|1 А|САМАРА|МЕД.ЦЕНТР 'ГРАЦИЯ' ООО|Медицинский центр - взрослый
ЦИОЛКОВСКОГО|20|ЛИПЕЦК|МСЧ УВД|Мед.сан.часть (поликлиника)
ЦИОЛКОВСКОГО|24|МО,КОРОЛЕВ|ГОР.ПОЛИКЛИНИКА №  1 ГБ №  1|Поликлиника - взрослая
ЦИОЛКОВСКОГО|9|КЕМЕРОВСКАЯ ОБЛ.,НОВОКУЗНЕЦК|ПОЛИКЛИНИКА №  3 ПРИ ГКБ №  5|Поликлиника - взрослая
ЧАПАЕВА|39|ПЕРМСКАЯ ОБЛ.,КРАСНОКАМСК|ГОР.ПОЛИКЛИНИКА РАЙОННАЯ ЦЕНТРАЛЬНАЯ №  1|Поликлиника - взрослая
ЧАПАЕВСКАЯ|165|САМАРА|ПОЛИКЛИНИКА ОКБ №  2|Поликлиника - взрослая
ЧАПАЕВСКИЙ ПЕР.|4|МОСКВА|ГОР.ПОЛИКЛИНИКА № 71|Поликлиника - взрослая
ЧЕЛЮСКИНЦЕВ|1|САМАРА|ГОР.ПОЛИКЛИНИКА №  9 ПОЛИКЛИНИЧЕСКОЕ ОТД.№  1 ММУ|Поликлиника - взрослая
ЧЕЛЯБИНСКАЯ|16|МОСКВА|ГОР.ПОЛИКЛИНИКА №175|Поликлиника - взрослая
ЧЕРВИШЕВСКИЙ ТРАКТ|68А|ТЮМЕНЬ|ГОР.ПОЛИКЛИНИКА № 10 ММЛПУ|Поликлиника - взрослая
ЧЕРЕМУХОВАЯ УЛ., 11|-|ВЛАДИВОСТОК Г|КДЦ КОРПУС №1 ЦСВМП КЛИН.КРАЕВ.|Диагн.центр взр.
ЧЕРКАССКАЯ|2|ЧЕЛЯБИНСК|ЦЕНТР АЛЛЕРГОИММУНОЛОГИИ КАФЕДРА ИММУНОЛОГИИ ЧМГА|Медицинский центр - взрослый
ЧЕРНЫШЕВСКОГО|134|САРАТОВ|МЕД.ЦЕНТР САРАТОВСКИЙ ФМБА РОССИИ ФИЛИАЛ МСЧ №  3 ФГУЗ|Поликлиника - взрослая
ЧЕРНЫШЕВСКОГО|57В|САРАТОВ|КЛИНИКА ЧАСТНАЯ №  1|Поликлиника - взрослая
ЧЕРТАНОВСКАЯ|14|МОСКВА|ГОР.ПОЛИКЛИНИКА № 35|Поликлиника - взрослая
ЧЕРТАНОВСКАЯ|26|МОСКВА|ГОР.ПОЛИКЛИНИКА № 61 МУЗ|Поликлиника - взрослая
ЧЕРТЫГАШЕВА|57|АБАКАН|ТРАВМПУНКТ, АБАКАНСКАЯ ГКП|Мед.сан.часть (поликлиника)
ЧЕРТЫГАШЕВА|59А|АБАКАН|МЕДИЦИНСКИЙ ЦЕНТР КАРПОВ И К|Диагн.центр взр.
ЧЕХОВА|17|ПЕНЗА|ПОЛИКЛИНИКА ПРИ БОЛЬНИЦЕ ОТДЕЛЕНЧЕСКОЙ НА СТ.ПЕНЗА|Поликлиника - взрослая
ЧЕХОВА|1А|КАЗАНЬ|ПОЛИКЛИНИКА РКБ №  2|Поликлиника - взрослая
ЧИСТОПОЛЬСКАЯ|15|КАЗАНЬ|МЕД.ЦЕНТР 'ЗДОРОВЬЕ СЕМЬИ'|Медицинский центр - взрослый
ЧИСТОПОЛЬСКАЯ|41|КАЗАНЬ|АПТЕКА 'ФАРМСЕРВИС'|Аптека
ЧИСТОПРУДНЫЙ Б-Р|4А|МОСКВА|ПОЛИКЛИНИКА ПРИ МСЧ № 33 ТЕРАПЕВТИЧЕСКОЕ ОТДЕЛЕНИЕ №  3|Поликлиника - взрослая
ЧИЧЕРИНА|44А|ЧЕЛЯБИНСК|ГКБ №  3 ВРАЧЕЙ ОБЩЕЙ ПРАКТИКИ ОТД. МУЗ|Поликлиника - взрослая
ЧКАЛОВА|125|УФА|ПОЛИКЛИНИКА ГБ №  9 МЛПУ|Поликлиника - взрослая
ЧКАЛОВА|34|ТУЛЬСКАЯ ОБЛ.,УЗЛОВАЯ|ПОЛИКЛИНИКА МСЧ 'МАШЗАВОД'|Мед.сан.часть (поликлиника)
ЧКАЛОВА|44|ЧЕЛЯБИНСКАЯ ОБЛ.,МАГНИТОГОРСК|ПОЛИКЛИНИКА ГБ №  1 ИМ.Г.И.ДРОБЫШЕВА|Поликлиника - взрослая
ЧКАЛОВА УЛ.|5|НИЖНИЙ НОВГОРОД|АПТЕКА 'ТЕССА+' В КАФЕ 'МЕРКУРИЙ'|Аптека
ЧУГУННАЯ|46|САНКТ-ПЕТЕРБУРГ|ПОЛИКЛИНИКА МСЧ № 18|Мед.сан.часть (поликлиника)
ШАИМСКИЙ ПР.|4А|ТЮМЕНЬ|АПТЕКА 'КАЛИНКА' №  9 'КОММЕРЧЕСКИЙ ЦЕНТР ТХФЗ' ООО|Аптека
ШАХТЕРОВ ПР-Т|97|КЕМЕРОВО|АПТЕКА 'ИП КОСАРЕВА'|Аптека
ШЕВЧЕНКО УЛ.|153|ШАХТЫ Г.|ГОР.ПОЛИКЛИНИКА №1 Г.ШАХТЫ|Поликлиника - взрослая
ШЕВЧУКА УЛ., 36А|-|ХАБАРОВСК Г|ГП №16 ФИЛИАЛ №3|Поликлиника взр.
ШЕНКУРСКИЙ ПР|10|МОСКВА|АПТЕКА 'АБИКОН-ФАРМА' ООО|Аптека
ШЕНКУРСКИЙ ПР|14|МОСКВА|АПТЕКА 'РИГЛА' № 40|Сетевая аптека
ШЕРЕМЕТЬЕВСКАЯ|13 К.1|МОСКВА|АПТЕЧНЫЙ ПУНКТ 'ВИКТОРИЯ-ЛТД' ООО|Аптека
ШЕФСКАЯ|97|ЕКАТЕРИНБУРГ|МЕД.ЦЕНТР ШАНС|Медицинский центр - взрослый
ШИПИЛОВСКИЙ ПР.|31|МОСКВА|ЦЕНТР ГЕРОНТОПСИХИАТРИЧЕСКИЙ МИЛОСЕРДИЯ|Медицинский центр - взрослый
ШКОЛЬНАЯ|-|МОСКВА|МЕД.ЦЕНТР САНТАННА|Медицинский центр - взрослый
ШКОЛЬНАЯ|1|МО,НАРО-ФОМИНСК|ПОЛИКЛИНИКА КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКАЯ|Поликлиника - взрослая
ШКОЛЬНАЯ|1|МО,ПГТ НАХАБИНО|ПОЛИКЛИНИКА 3-ГО ЦКВГ ИМ.А.А.ВИШНЕВСКОГО|Поликлиника - взрослая
ШКОЛЬНАЯ|116 К.1|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА №114|Поликлиника - взрослая
ШКОЛЬНАЯ|23|ИВАНОВО|ГОР.ПОЛИКЛИНИКА №  4|Поликлиника - взрослая
ШКОЛЬНАЯ|3|МО,ПГТ НОВОПОДРЕЗКОВО|ПОЛИКЛИНИКА ПОДРЕЗКОВСКАЯ|Поликлиника - взрослая
ШКОЛЬНАЯ|4|ИВАНОВСКАЯ ОБЛ.,С.НОВОТАЛИЦЫ|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
ШКОЛЬНАЯ|7|САМАРСКАЯ ОБЛ.,ПОС.КУТУЗОВСКИЙ|ГОР.ПОЛИКЛИНИКА №  1|Поликлиника - взрослая
ШЛИССЕЛЬБУРГСКИЙ ПР-Т|25 К.1|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 77|Поликлиника - взрослая
ШЛЮЗОВАЯ НАБ.|6|МОСКВА|МСЧ №  6|Мед.сан.часть (поликлиника)
ШМИДТА УЛ.|14|ТАГАНРОГ Г.|АМБУЛАТОРИЯ №  1 МСЧ ГУВД РОСТОВСКОЙ ОБЛ.|Амбулатория
ШОКАЛЬСКОГО ПР.|8|МОСКВА|ГОР.ПОЛИКЛИНИКА №218|Поликлиника - взрослая
ШОКАЛЬСКОГО ПР-Д|51Д|МОСКВА|АПТЕКА ВЕГАТ|Аптека
ШОССЕЙНАЯ|1|ПЕРМСКАЯ ОБЛ.,КРАСНОКАМСК|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
ШПАЛЕРНАЯ УЛ.|25|САНКТ-ПЕТЕРБУРГ|ПОЛИКЛИНИКА №  2 ПРИ ГОСПИТАЛЕ ФСБ|Поликлиника - взрослая
ЩЕГЛОВСКАЯ ЗАСЕКА|59|ТУЛА|ГОР.ПОЛИКЛИНИКА №  4|Поликлиника - взрослая
ЩЕРБАКОВА|118/3|ТЮМЕНЬ|АПТЕКА №  1 ФИЛИАЛ|Аптека
